participant	age_group	run	onset	duration	partner	missed	response_time_raw	response_selection_time	offer	block
sub-152	older	01	377.583000	3.524440	ingroup	1			8	block_ingroup_fair
sub-152	older	01	381.870000	3.517840	ingroup	0	1.030930	0.030930	5	block_ingroup_fair
sub-152	older	02	3.996410	3.521500	ingroup	0	1.069440	0.069440	9	block_ingroup_fair
sub-152	older	02	8.285470	3.519780	ingroup	0	1.033410	0.033410	7	block_ingroup_fair
sub-152	older	02	12.564800	3.512410	ingroup	0	1.391720	0.391720	9	block_ingroup_fair
sub-152	older	02	16.844600	3.509680	ingroup	0	1.265000	0.265000	8	block_ingroup_fair
sub-152	older	02	21.116400	3.510970	ingroup	0	1.029520	0.029520	8	block_ingroup_fair
sub-152	older	02	25.390200	3.518510	ingroup	0	1.025950	0.025950	4	block_ingroup_fair
sub-152	older	02	29.677700	3.518690	ingroup	0	1.025450	0.025450	5	block_ingroup_fair
sub-152	older	02	33.964900	3.518830	ingroup	0	1.025270	0.025270	9	block_ingroup_fair
sub-152	older	02	47.500200	3.518200	ingroup	0	1.017560	0.017560	7	block_ingroup_unfair
sub-152	older	02	51.788200	3.518450	ingroup	0	1.033040	0.033040	1	block_ingroup_unfair
sub-152	older	02	56.074300	3.519500	ingroup	0	1.016990	0.016990	6	block_ingroup_unfair
sub-152	older	02	60.364300	3.509020	ingroup	0	1.030590	0.030590	4	block_ingroup_unfair
sub-152	older	02	64.641600	3.513990	ingroup	0	1.023550	0.023550	2	block_ingroup_unfair
sub-152	older	02	68.924400	3.525610	ingroup	1			2	block_ingroup_unfair
sub-152	older	02	73.218100	3.530580	ingroup	1			1	block_ingroup_unfair
sub-152	older	02	77.518800	3.533950	ingroup	1			1	block_ingroup_unfair
sub-152	older	02	89.074500	3.531000	outgroup	1			1	block_outgroup_unfair
sub-152	older	02	93.370100	3.518150	outgroup	1			1	block_outgroup_unfair
sub-152	older	02	97.659000	3.518450	outgroup	0	1.483530	0.483530	4	block_outgroup_unfair
sub-152	older	02	101.946000	3.520380	outgroup	0	1.032480	0.032480	2	block_outgroup_unfair
sub-152	older	02	106.233000	3.505300	outgroup	0	1.032930	0.032930	7	block_outgroup_unfair
sub-152	older	02	110.507000	3.519390	outgroup	0	1.029490	0.029490	3	block_outgroup_unfair
sub-152	older	02	114.796000	3.517550	outgroup	0	1.027030	0.027030	6	block_outgroup_unfair
sub-152	older	02	119.083000	3.519940	outgroup	0	1.027130	0.027130	2	block_outgroup_unfair
sub-152	older	02	134.623000	3.502020	ingroup	0	1.032960	0.032960	7	block_ingroup_fair
sub-152	older	02	138.895000	3.517560	ingroup	0	1.031160	0.031160	10	block_ingroup_fair
sub-152	older	02	143.182000	3.517300	ingroup	0	1.031260	0.031260	9	block_ingroup_fair
sub-152	older	02	147.469000	3.519590	ingroup	0	1.030930	0.030930	8	block_ingroup_fair
sub-152	older	02	151.757000	3.502970	ingroup	0	1.029750	0.029750	3	block_ingroup_fair
sub-152	older	02	156.029000	3.519590	ingroup	0	1.027750	0.027750	10	block_ingroup_fair
sub-152	older	02	160.316000	3.521350	ingroup	0	1.027510	0.027510	10	block_ingroup_fair
sub-152	older	02	164.607000	3.510720	ingroup	0	1.023850	0.023850	6	block_ingroup_fair
sub-152	older	02	176.125000	3.517080	outgroup	0	1.031880	0.031880	5	block_outgroup_fair
sub-152	older	02	180.413000	3.518130	outgroup	0	1.029990	0.029990	7	block_outgroup_fair
sub-152	older	02	184.688000	3.530850	outgroup	1			9	block_outgroup_fair
sub-152	older	02	188.990000	3.519310	outgroup	0	1.026920	0.026920	7	block_outgroup_fair
sub-152	older	02	193.262000	3.510150	outgroup	0	1.025820	0.025820	8	block_outgroup_fair
sub-152	older	02	197.527000	3.516320	outgroup	0	1.030150	0.030150	9	block_outgroup_fair
sub-152	older	02	201.807000	3.519350	outgroup	1			9	block_outgroup_fair
sub-152	older	02	206.095000	3.519610	outgroup	0	1.053370	0.053370	1	block_outgroup_fair
sub-152	older	02	219.616000	3.533270	outgroup	1			4	block_outgroup_unfair
sub-152	older	02	223.920000	3.533210	outgroup	1			8	block_outgroup_unfair
sub-152	older	02	228.223000	3.518260	outgroup	0	1.026700	0.026700	4	block_outgroup_unfair
sub-152	older	02	232.511000	3.508360	outgroup	0	1.025320	0.025320	3	block_outgroup_unfair
sub-152	older	02	236.773000	3.529570	outgroup	0	1.032870	0.032870	2	block_outgroup_unfair
sub-152	older	02	241.062000	3.512400	outgroup	0	1.031440	0.031440	6	block_outgroup_unfair
sub-152	older	02	245.328000	3.518120	outgroup	0	1.018410	0.018410	3	block_outgroup_unfair
sub-152	older	02	249.613000	3.520500	outgroup	0	1.019880	0.019880	3	block_outgroup_unfair
sub-152	older	02	265.145000	3.518060	computer	0	1.018130	0.018130	7	block_computer_fair
sub-152	older	02	269.421000	3.505860	computer	0	1.028630	0.028630	7	block_computer_fair
sub-152	older	02	273.690000	3.517190	computer	0	1.029690	0.029690	5	block_computer_fair
sub-152	older	02	277.977000	3.518560	computer	0	1.030010	0.030010	10	block_computer_fair
sub-152	older	02	282.265000	3.534610	computer	1			1	block_computer_fair
sub-152	older	02	286.568000	3.517450	computer	0	1.029070	0.029070	8	block_computer_fair
sub-152	older	02	290.854000	3.504200	computer	0	1.030010	0.030010	9	block_computer_fair
sub-152	older	02	295.126000	3.518820	computer	0	1.028260	0.028260	10	block_computer_fair
sub-152	older	02	306.660000	3.518730	outgroup	0	1.020050	0.020050	4	block_outgroup_fair
sub-152	older	02	310.949000	3.520890	outgroup	1			7	block_outgroup_fair
sub-152	older	02	315.235000	3.518390	outgroup	0	2.153520	1.153520	9	block_outgroup_fair
sub-152	older	02	319.512000	3.527970	outgroup	0	1.028610	0.028610	7	block_outgroup_fair
sub-152	older	02	323.810000	3.518640	outgroup	0	1.018010	0.018010	6	block_outgroup_fair
sub-152	older	02	328.096000	3.518890	outgroup	0	1.018470	0.018470	10	block_outgroup_fair
sub-152	older	02	332.384000	3.519360	outgroup	0	1.017650	0.017650	9	block_outgroup_fair
sub-152	older	02	336.671000	3.504050	outgroup	0	1.017080	0.017080	9	block_outgroup_fair
sub-152	older	02	350.193000	3.518420	computer	0	2.324510	1.324510	3	block_computer_unfair
sub-152	older	02	354.469000	3.530130	computer	1			1	block_computer_unfair
sub-152	older	02	358.767000	3.521870	computer	0	1.022370	0.022370	1	block_computer_unfair
sub-152	older	02	363.056000	3.517900	computer	0	1.020340	0.020340	1	block_computer_unfair
sub-152	older	02	367.345000	3.519730	computer	0	1.018260	0.018260	5	block_computer_unfair
sub-152	older	02	371.632000	3.521700	computer	0	1.018370	0.018370	4	block_computer_unfair
sub-152	older	02	375.922000	3.503500	computer	0	1.031400	0.031400	3	block_computer_unfair
sub-152	older	02	380.194000	3.517790	computer	0	1.029570	0.029570	7	block_computer_unfair
sub-153	younger	01	4.009160	3.527790	computer	1			6	block_computer_unfair
sub-153	younger	01	8.305030	3.513140	computer	0	1.198600	0.198600	4	block_computer_unfair
sub-153	younger	01	12.585700	3.513430	computer	0	1.755240	0.755240	4	block_computer_unfair
sub-153	younger	01	16.866700	3.513360	computer	0	2.411770	1.411770	4	block_computer_unfair
sub-153	younger	01	21.147500	3.529060	computer	0	1.517270	0.517270	8	block_computer_unfair
sub-153	younger	01	25.444100	3.513410	computer	0	1.390440	0.390440	3	block_computer_unfair
sub-153	younger	01	29.725000	3.513440	computer	0	1.379770	0.379770	2	block_computer_unfair
sub-153	younger	01	34.006100	3.513260	computer	0	1.385320	0.385320	2	block_computer_unfair
sub-153	younger	01	47.538000	3.511580	ingroup	0	1.497910	0.497910	5	block_ingroup_unfair
sub-153	younger	01	51.818800	3.511860	ingroup	0	2.771870	1.771870	1	block_ingroup_unfair
sub-153	younger	01	56.098300	3.528810	ingroup	0	1.327930	0.327930	4	block_ingroup_unfair
sub-153	younger	01	60.394700	3.513350	ingroup	0	1.852280	0.852280	10	block_ingroup_unfair
sub-153	younger	01	64.675700	3.513300	ingroup	0	1.441050	0.441050	4	block_ingroup_unfair
sub-153	younger	01	68.956500	3.513380	ingroup	0	1.513690	0.513690	2	block_ingroup_unfair
sub-153	younger	01	73.237500	3.513330	ingroup	0	1.269490	0.269490	4	block_ingroup_unfair
sub-153	younger	01	77.518600	3.513200	ingroup	0	1.341820	0.341820	4	block_ingroup_unfair
sub-153	younger	01	93.049600	3.512250	outgroup	0	1.790650	0.790650	2	block_outgroup_unfair
sub-153	younger	01	97.329500	3.513300	outgroup	0	1.196970	0.196970	9	block_outgroup_unfair
sub-153	younger	01	101.610000	3.513310	outgroup	0	1.319780	0.319780	3	block_outgroup_unfair
sub-153	younger	01	105.892000	3.513220	outgroup	0	1.292210	0.292210	4	block_outgroup_unfair
sub-153	younger	01	110.172000	3.528920	outgroup	0	1.048140	0.048140	1	block_outgroup_unfair
sub-153	younger	01	114.469000	3.513390	outgroup	0	1.021670	0.021670	5	block_outgroup_unfair
sub-153	younger	01	118.750000	3.512780	outgroup	0	1.211220	0.211220	4	block_outgroup_unfair
sub-153	younger	01	123.031000	3.528940	outgroup	0	1.533940	0.533940	3	block_outgroup_unfair
sub-153	younger	01	136.577000	3.513230	outgroup	0	1.349070	0.349070	8	block_outgroup_fair
sub-153	younger	01	140.858000	3.513230	outgroup	0	1.354850	0.354850	8	block_outgroup_fair
sub-153	younger	01	145.138000	3.513290	outgroup	0	1.026920	0.026920	8	block_outgroup_fair
sub-153	younger	01	149.419000	3.513310	outgroup	0	1.450050	0.450050	7	block_outgroup_fair
sub-153	younger	01	153.700000	3.513230	outgroup	0	1.355790	0.355790	1	block_outgroup_fair
sub-153	younger	01	157.981000	3.513310	outgroup	0	1.295190	0.295190	8	block_outgroup_fair
sub-153	younger	01	162.262000	3.513350	outgroup	0	1.184410	0.184410	6	block_outgroup_fair
sub-153	younger	01	166.543000	3.513290	outgroup	0	1.140190	0.140190	9	block_outgroup_fair
sub-153	younger	01	182.073000	3.513290	outgroup	0	1.022680	0.022680	9	block_outgroup_unfair
sub-153	younger	01	186.354000	3.513330	outgroup	0	1.028560	0.028560	1	block_outgroup_unfair
sub-153	younger	01	190.635000	3.528980	outgroup	0	1.017620	0.017620	2	block_outgroup_unfair
sub-153	younger	01	194.932000	3.528960	outgroup	0	1.124870	0.124870	1	block_outgroup_unfair
sub-153	younger	01	199.228000	3.528920	outgroup	0	1.031480	0.031480	5	block_outgroup_unfair
sub-153	younger	01	203.525000	3.513260	outgroup	0	1.389090	0.389090	3	block_outgroup_unfair
sub-153	younger	01	207.806000	3.513160	outgroup	0	2.162300	1.162300	4	block_outgroup_unfair
sub-153	younger	01	212.087000	3.513340	outgroup	0	2.218290	1.218290	3	block_outgroup_unfair
sub-153	younger	01	227.618000	3.511990	ingroup	0	1.448970	0.448970	7	block_ingroup_fair
sub-153	younger	01	231.898000	3.513260	ingroup	0	1.639490	0.639490	2	block_ingroup_fair
sub-153	younger	01	236.179000	3.513270	ingroup	0	1.161950	0.161950	7	block_ingroup_fair
sub-153	younger	01	240.459000	3.529030	ingroup	0	1.017420	0.017420	5	block_ingroup_fair
sub-153	younger	01	244.756000	3.513330	ingroup	0	1.575120	0.575120	10	block_ingroup_fair
sub-153	younger	01	249.037000	3.528880	ingroup	0	1.080500	0.080500	9	block_ingroup_fair
sub-153	younger	01	253.334000	3.513310	ingroup	0	1.020550	0.020550	10	block_ingroup_fair
sub-153	younger	01	257.614000	3.513320	ingroup	0	1.393740	0.393740	9	block_ingroup_fair
sub-153	younger	01	269.146000	3.511900	outgroup	0	1.254600	0.254600	8	block_outgroup_fair
sub-153	younger	01	273.427000	3.512040	outgroup	0	1.026740	0.026740	9	block_outgroup_fair
sub-153	younger	01	277.707000	3.513300	outgroup	0	1.351230	0.351230	7	block_outgroup_fair
sub-153	younger	01	281.988000	3.513320	outgroup	0	1.023020	0.023020	10	block_outgroup_fair
sub-153	younger	01	286.269000	3.513330	outgroup	0	1.463120	0.463120	4	block_outgroup_fair
sub-153	younger	01	290.550000	3.513300	outgroup	0	1.102040	0.102040	5	block_outgroup_fair
sub-153	younger	01	294.831000	3.513180	outgroup	0	1.024220	0.024220	7	block_outgroup_fair
sub-153	younger	01	299.111000	3.513310	outgroup	0	1.030260	0.030260	10	block_outgroup_fair
sub-153	younger	01	310.643000	3.512580	ingroup	0	1.092130	0.092130	8	block_ingroup_fair
sub-153	younger	01	314.923000	3.528800	ingroup	0	1.031850	0.031850	7	block_ingroup_fair
sub-153	younger	01	319.219000	3.513300	ingroup	0	1.022220	0.022220	9	block_ingroup_fair
sub-153	younger	01	323.500000	3.528960	ingroup	0	1.345340	0.345340	5	block_ingroup_fair
sub-153	younger	01	327.797000	3.513350	ingroup	0	1.018480	0.018480	8	block_ingroup_fair
sub-153	younger	01	332.078000	3.513330	ingroup	0	1.024350	0.024350	7	block_ingroup_fair
sub-153	younger	01	336.359000	3.513340	ingroup	0	1.464340	0.464340	1	block_ingroup_fair
sub-153	younger	01	340.640000	3.513300	ingroup	0	1.487010	0.487010	9	block_ingroup_fair
sub-153	younger	01	354.171000	3.512460	computer	0	2.200600	1.200600	5	block_computer_fair
sub-153	younger	01	358.451000	3.513300	computer	0	1.023110	0.023110	8	block_computer_fair
sub-153	younger	01	362.732000	3.513440	computer	0	1.028850	0.028850	3	block_computer_fair
sub-153	younger	01	367.012000	3.513410	computer	0	1.018360	0.018360	7	block_computer_fair
sub-153	younger	01	371.293000	3.513440	computer	0	1.024140	0.024140	10	block_computer_fair
sub-153	younger	01	375.574000	3.513450	computer	0	1.880930	0.880930	9	block_computer_fair
sub-153	younger	01	379.855000	3.513480	computer	0	1.019280	0.019280	7	block_computer_fair
sub-153	younger	01	384.136000	3.513390	computer	0	1.025140	0.025140	10	block_computer_fair
sub-153	younger	02	4.004830	3.512650	computer	0	1.317650	0.317650	2	block_computer_unfair
sub-153	younger	02	8.284860	3.513420	computer	0	1.023980	0.023980	1	block_computer_unfair
sub-153	younger	02	12.565800	3.513460	computer	0	1.030010	0.030010	2	block_computer_unfair
sub-153	younger	02	16.846800	3.513380	computer	0	1.019120	0.019120	5	block_computer_unfair
sub-153	younger	02	21.127700	3.513370	computer	0	1.025250	0.025250	3	block_computer_unfair
sub-153	younger	02	25.408600	3.513430	computer	0	1.364830	0.364830	3	block_computer_unfair
sub-153	younger	02	29.689500	3.513410	computer	0	1.370600	0.370600	3	block_computer_unfair
sub-153	younger	02	33.970500	3.513350	computer	0	1.026530	0.026530	7	block_computer_unfair
sub-153	younger	02	45.502200	3.512090	ingroup	0	1.020680	0.020680	6	block_ingroup_unfair
sub-153	younger	02	49.783200	3.511980	ingroup	0	1.026290	0.026290	2	block_ingroup_unfair
sub-153	younger	02	54.062900	3.513240	ingroup	0	1.100390	0.100390	3	block_ingroup_unfair
sub-153	younger	02	58.343800	3.513320	ingroup	0	1.022860	0.022860	7	block_ingroup_unfair
sub-153	younger	02	62.624600	3.513370	ingroup	0	1.028740	0.028740	1	block_ingroup_unfair
sub-153	younger	02	66.905600	3.513280	ingroup	0	1.018090	0.018090	4	block_ingroup_unfair
sub-153	younger	02	71.186500	3.513340	ingroup	0	1.040840	0.040840	4	block_ingroup_unfair
sub-153	younger	02	75.467500	3.513240	ingroup	0	1.029660	0.029660	1	block_ingroup_unfair
sub-153	younger	02	90.998300	3.528200	computer	0	1.329260	0.329260	8	block_computer_fair
sub-153	younger	02	95.294000	3.513430	computer	0	1.019580	0.019580	10	block_computer_fair
sub-153	younger	02	99.575000	3.513480	computer	0	1.109180	0.109180	8	block_computer_fair
sub-153	younger	02	103.856000	3.528970	computer	0	1.031230	0.031230	9	block_computer_fair
sub-153	younger	02	108.152000	3.513440	computer	0	1.021620	0.021620	7	block_computer_fair
sub-153	younger	02	112.433000	3.513430	computer	0	1.027520	0.027520	9	block_computer_fair
sub-153	younger	02	116.714000	3.529100	computer	0	1.016820	0.016820	1	block_computer_fair
sub-153	younger	02	121.011000	3.513460	computer	0	1.023870	0.023870	5	block_computer_fair
sub-153	younger	02	134.542000	3.512090	outgroup	0	1.019880	0.019880	7	block_outgroup_fair
sub-153	younger	02	138.824000	3.511840	outgroup	0	1.025550	0.025550	10	block_outgroup_fair
sub-153	younger	02	143.103000	3.528880	outgroup	0	1.032860	0.032860	8	block_outgroup_fair
sub-153	younger	02	147.400000	3.513270	outgroup	0	1.023200	0.023200	2	block_outgroup_fair
sub-153	younger	02	151.681000	3.513200	outgroup	0	1.196170	0.196170	9	block_outgroup_fair
sub-153	younger	02	155.961000	3.513350	outgroup	0	1.018500	0.018500	9	block_outgroup_fair
sub-153	younger	02	160.242000	3.513330	outgroup	0	1.324840	0.324840	6	block_outgroup_fair
sub-153	younger	02	164.523000	3.513320	outgroup	0	1.030210	0.030210	7	block_outgroup_fair
sub-153	younger	02	176.055000	3.512020	ingroup	0	1.024690	0.024690	10	block_ingroup_fair
sub-153	younger	02	180.335000	3.528890	ingroup	0	1.031850	0.031850	2	block_ingroup_fair
sub-153	younger	02	184.631000	3.513250	ingroup	0	1.022050	0.022050	5	block_ingroup_fair
sub-153	younger	02	188.912000	3.513290	ingroup	0	1.028300	0.028300	8	block_ingroup_fair
sub-153	younger	02	193.193000	3.528870	ingroup	0	1.234350	0.234350	8	block_ingroup_fair
sub-153	younger	02	197.490000	3.513340	ingroup	0	1.024480	0.024480	8	block_ingroup_fair
sub-153	younger	02	201.771000	3.513320	ingroup	0	1.030170	0.030170	7	block_ingroup_fair
sub-153	younger	02	206.052000	3.513330	ingroup	0	1.019460	0.019460	7	block_ingroup_fair
sub-153	younger	02	221.583000	3.527920	computer	0	1.251620	0.251620	9	block_computer_fair
sub-153	younger	02	225.878000	3.528980	computer	0	1.142680	0.142680	6	block_computer_fair
sub-153	younger	02	230.175000	3.529000	computer	0	1.032710	0.032710	3	block_computer_fair
sub-153	younger	02	234.471000	3.513410	computer	0	1.023110	0.023110	8	block_computer_fair
sub-153	younger	02	238.752000	3.513420	computer	0	1.029010	0.029010	10	block_computer_fair
sub-153	younger	02	243.033000	3.513470	computer	0	1.018290	0.018290	8	block_computer_fair
sub-153	younger	02	247.314000	3.513370	computer	0	1.024110	0.024110	9	block_computer_fair
sub-153	younger	02	251.595000	3.513490	computer	0	1.246850	0.246850	8	block_computer_fair
sub-153	younger	02	263.125000	3.513500	computer	0	1.076080	0.076080	2	block_computer_unfair
sub-153	younger	02	267.406000	3.513460	computer	0	2.182910	1.182910	6	block_computer_unfair
sub-153	younger	02	271.687000	3.513400	computer	0	1.021340	0.021340	3	block_computer_unfair
sub-153	younger	02	275.968000	3.513410	computer	0	1.026800	0.026800	7	block_computer_unfair
sub-153	younger	02	280.249000	3.529110	computer	0	1.032820	0.032820	1	block_computer_unfair
sub-153	younger	02	284.546000	3.513500	computer	0	1.022970	0.022970	4	block_computer_unfair
sub-153	younger	02	288.827000	3.513430	computer	0	1.028810	0.028810	2	block_computer_unfair
sub-153	younger	02	293.107000	3.513460	computer	0	1.185370	0.185370	2	block_computer_unfair
sub-153	younger	02	308.639000	3.527870	ingroup	0	1.033110	0.033110	7	block_ingroup_unfair
sub-153	younger	02	312.934000	3.513300	ingroup	0	1.024400	0.024400	1	block_ingroup_unfair
sub-153	younger	02	317.215000	3.513360	ingroup	0	1.030320	0.030320	1	block_ingroup_unfair
sub-153	younger	02	321.496000	3.513380	ingroup	0	1.019750	0.019750	1	block_ingroup_unfair
sub-153	younger	02	325.777000	3.529050	ingroup	0	1.142570	0.142570	5	block_ingroup_unfair
sub-153	younger	02	330.074000	3.529000	ingroup	0	1.032430	0.032430	1	block_ingroup_unfair
sub-153	younger	02	334.370000	3.528950	ingroup	0	2.891220	1.891220	3	block_ingroup_unfair
sub-153	younger	02	338.667000	3.513320	ingroup	0	1.029620	0.029620	3	block_ingroup_unfair
sub-153	younger	02	352.198000	3.511980	outgroup	0	1.242980	0.242980	6	block_outgroup_unfair
sub-153	younger	02	356.478000	3.528870	outgroup	0	1.033210	0.033210	7	block_outgroup_unfair
sub-153	younger	02	360.775000	3.513260	outgroup	0	1.023410	0.023410	3	block_outgroup_unfair
sub-153	younger	02	365.055000	3.513220	outgroup	0	1.029190	0.029190	4	block_outgroup_unfair
sub-153	younger	02	369.336000	3.513300	outgroup	0	1.018570	0.018570	4	block_outgroup_unfair
sub-153	younger	02	373.617000	3.513210	outgroup	0	1.024450	0.024450	4	block_outgroup_unfair
sub-153	younger	02	377.898000	3.513150	outgroup	0	1.030140	0.030140	2	block_outgroup_unfair
sub-153	younger	02	382.179000	3.513250	outgroup	0	1.019560	0.019560	3	block_outgroup_unfair
sub-154	older	01	4.013940	3.526820	ingroup	1			3	block_ingroup_unfair
sub-154	older	01	8.309090	3.512910	ingroup	0	2.614680	1.614680	2	block_ingroup_unfair
sub-154	older	01	12.589900	3.513140	ingroup	0	2.987900	1.987900	5	block_ingroup_unfair
sub-154	older	01	16.870900	3.512950	ingroup	0	1.409080	0.409080	2	block_ingroup_unfair
sub-154	older	01	21.151800	3.513060	ingroup	0	1.565180	0.565180	4	block_ingroup_unfair
sub-154	older	01	25.432700	3.513040	ingroup	0	1.621130	0.621130	8	block_ingroup_unfair
sub-154	older	01	29.713600	3.528670	ingroup	0	1.360080	0.360080	4	block_ingroup_unfair
sub-154	older	01	34.010100	3.513140	ingroup	0	1.067010	0.067010	3	block_ingroup_unfair
sub-154	older	01	45.542500	3.511120	computer	0	2.979010	1.979010	1	block_computer_unfair
sub-154	older	01	49.822100	3.528150	computer	0	1.501790	0.501790	7	block_computer_unfair
sub-154	older	01	54.117800	3.513330	computer	0	1.526130	0.526130	2	block_computer_unfair
sub-154	older	01	58.398700	3.528980	computer	0	1.765480	0.765480	4	block_computer_unfair
sub-154	older	01	62.695100	3.513500	computer	0	2.073010	1.073010	6	block_computer_unfair
sub-154	older	01	66.976100	3.529090	computer	0	1.328280	0.328280	4	block_computer_unfair
sub-154	older	01	71.272800	3.528940	computer	0	1.234850	0.234850	3	block_computer_unfair
sub-154	older	01	75.569300	3.513330	computer	0	1.024830	0.024830	4	block_computer_unfair
sub-154	older	01	89.099400	3.513450	computer	0	2.540500	1.540500	8	block_computer_fair
sub-154	older	01	93.380500	3.513320	computer	0	1.228670	0.228670	5	block_computer_fair
sub-154	older	01	97.661300	3.513500	computer	0	1.451450	0.451450	9	block_computer_fair
sub-154	older	01	101.942000	3.513420	computer	0	1.540920	0.540920	9	block_computer_fair
sub-154	older	01	106.223000	3.513260	computer	0	1.212800	0.212800	2	block_computer_fair
sub-154	older	01	110.504000	3.513370	computer	0	1.118950	0.118950	10	block_computer_fair
sub-154	older	01	114.785000	3.513320	computer	0	1.324860	0.324860	9	block_computer_fair
sub-154	older	01	119.066000	3.513460	computer	0	1.030600	0.030600	7	block_computer_fair
sub-154	older	01	134.596000	3.513310	computer	0	1.146760	0.146760	1	block_computer_unfair
sub-154	older	01	138.877000	3.513430	computer	0	1.019140	0.019140	1	block_computer_unfair
sub-154	older	01	143.158000	3.513400	computer	0	1.058620	0.058620	5	block_computer_unfair
sub-154	older	01	147.439000	3.529000	computer	0	1.064500	0.064500	2	block_computer_unfair
sub-154	older	01	151.735000	3.513380	computer	0	1.021150	0.021150	4	block_computer_unfair
sub-154	older	01	156.016000	3.513400	computer	0	1.027260	0.027260	2	block_computer_unfair
sub-154	older	01	160.297000	3.529080	computer	0	1.767130	0.767130	9	block_computer_unfair
sub-154	older	01	164.594000	3.513500	computer	0	1.023380	0.023380	1	block_computer_unfair
sub-154	older	01	178.126000	3.511720	outgroup	0	2.287110	1.287110	10	block_outgroup_fair
sub-154	older	01	182.407000	3.511910	outgroup	0	2.243050	1.243050	7	block_outgroup_fair
sub-154	older	01	186.686000	3.512960	outgroup	0	1.599690	0.599690	9	block_outgroup_fair
sub-154	older	01	190.967000	3.512980	outgroup	0	1.021440	0.021440	7	block_outgroup_fair
sub-154	older	01	195.248000	3.512900	outgroup	0	1.027210	0.027210	7	block_outgroup_fair
sub-154	older	01	199.529000	3.528550	outgroup	0	1.033270	0.033270	6	block_outgroup_fair
sub-154	older	01	203.826000	3.512810	outgroup	0	1.023490	0.023490	10	block_outgroup_fair
sub-154	older	01	208.107000	3.512870	outgroup	0	1.029360	0.029360	3	block_outgroup_fair
sub-154	older	01	221.638000	3.511720	ingroup	0	1.776730	0.776730	8	block_ingroup_fair
sub-154	older	01	225.918000	3.513090	ingroup	0	2.818210	1.818210	9	block_ingroup_fair
sub-154	older	01	230.199000	3.513150	ingroup	0	1.022270	0.022270	5	block_ingroup_fair
sub-154	older	01	234.480000	3.512960	ingroup	0	1.027970	0.027970	8	block_ingroup_fair
sub-154	older	01	238.761000	3.528660	ingroup	0	1.017290	0.017290	7	block_ingroup_fair
sub-154	older	01	243.057000	3.513090	ingroup	0	1.024290	0.024290	8	block_ingroup_fair
sub-154	older	01	247.338000	3.513050	ingroup	0	1.030570	0.030570	3	block_ingroup_fair
sub-154	older	01	251.619000	3.513150	ingroup	0	1.019490	0.019490	7	block_ingroup_fair
sub-154	older	01	263.150000	3.543760	computer	1			7	block_computer_fair
sub-154	older	01	267.461000	3.513350	computer	0	1.040520	0.040520	2	block_computer_fair
sub-154	older	01	271.742000	3.513360	computer	0	1.029380	0.029380	6	block_computer_fair
sub-154	older	01	276.023000	3.513430	computer	0	1.018730	0.018730	8	block_computer_fair
sub-154	older	01	280.304000	3.513260	computer	0	1.024460	0.024460	10	block_computer_fair
sub-154	older	01	284.585000	3.513460	computer	0	1.030550	0.030550	8	block_computer_fair
sub-154	older	01	288.866000	3.513460	computer	0	1.136900	0.136900	9	block_computer_fair
sub-154	older	01	293.147000	3.513340	computer	0	2.276930	1.276930	8	block_computer_fair
sub-154	older	01	304.679000	3.511540	outgroup	0	1.253440	0.253440	2	block_outgroup_unfair
sub-154	older	01	308.960000	3.511590	outgroup	0	1.025800	0.025800	1	block_outgroup_unfair
sub-154	older	01	313.240000	3.528560	outgroup	0	1.032880	0.032880	5	block_outgroup_unfair
sub-154	older	01	317.536000	3.512890	outgroup	0	1.023220	0.023220	2	block_outgroup_unfair
sub-154	older	01	321.817000	3.512790	outgroup	0	1.896640	0.896640	9	block_outgroup_unfair
sub-154	older	01	326.098000	3.512870	outgroup	0	1.018340	0.018340	4	block_outgroup_unfair
sub-154	older	01	330.379000	3.512800	outgroup	0	1.024000	0.024000	2	block_outgroup_unfair
sub-154	older	01	334.660000	3.512960	outgroup	0	1.030160	0.030160	4	block_outgroup_unfair
sub-154	older	01	350.191000	3.527470	ingroup	0	1.045450	0.045450	3	block_ingroup_unfair
sub-154	older	01	354.486000	3.513120	ingroup	0	1.019830	0.019830	1	block_ingroup_unfair
sub-154	older	01	358.767000	3.513090	ingroup	0	1.025690	0.025690	5	block_ingroup_unfair
sub-154	older	01	363.048000	3.528820	ingroup	0	1.031780	0.031780	2	block_ingroup_unfair
sub-154	older	01	367.345000	3.512960	ingroup	0	1.021890	0.021890	1	block_ingroup_unfair
sub-154	older	01	371.626000	3.528810	ingroup	0	1.595340	0.595340	8	block_ingroup_unfair
sub-154	older	01	375.922000	3.513140	ingroup	0	1.018280	0.018280	2	block_ingroup_unfair
sub-154	older	01	380.203000	3.513080	ingroup	0	1.257900	0.257900	3	block_ingroup_unfair
sub-154	older	02	4.008930	3.527270	outgroup	0	2.202240	1.202240	5	block_outgroup_fair
sub-154	older	02	8.305540	3.511440	outgroup	0	1.241940	0.241940	8	block_outgroup_fair
sub-154	older	02	12.585000	3.528590	outgroup	0	1.049130	0.049130	8	block_outgroup_fair
sub-154	older	02	16.881500	3.512960	outgroup	0	1.089430	0.089430	2	block_outgroup_fair
sub-154	older	02	21.162400	3.513010	outgroup	0	1.295290	0.295290	9	block_outgroup_fair
sub-154	older	02	25.443400	3.512920	outgroup	0	1.568310	0.568310	9	block_outgroup_fair
